  Frequency            , V(MID)               , V(IN)                , V(OUT)               
  2.079696687103e+05  ,9.338590989403e-02  ,1.000000000000e-01  ,1.692499128711e-01  
  2.084490883096e+05  ,9.340767366920e-02  ,1.000000000000e-01  ,1.689420130132e-01  
  2.089296130853e+05  ,9.342935387902e-02  ,1.000000000000e-01  ,1.686353851696e-01  
  2.094112455850e+05  ,9.345095077747e-02  ,1.000000000000e-01  ,1.683300246484e-01  
  2.098939883623e+05  ,9.347246461833e-02  ,1.000000000000e-01  ,1.680259267703e-01  
  2.103778439766e+05  ,9.349389565512e-02  ,1.000000000000e-01  ,1.677230868694e-01  
  2.108628149932e+05  ,9.351524414118e-02  ,1.000000000000e-01  ,1.674215002920e-01  
  2.113489039836e+05  ,9.353651032958e-02  ,1.000000000000e-01  ,1.671211623979e-01  
  2.118361135248e+05  ,9.355769447318e-02  ,1.000000000000e-01  ,1.668220685592e-01  
  2.123244461999e+05  ,9.357879682459e-02  ,1.000000000000e-01  ,1.665242141613e-01  
  2.128139045982e+05  ,9.359981763619e-02  ,1.000000000000e-01  ,1.662275946021e-01  
  2.133044913146e+05  ,9.362075716009e-02  ,1.000000000000e-01  ,1.659322052926e-01  
  2.137962089501e+05  ,9.364161564816e-02  ,1.000000000000e-01  ,1.656380416565e-01  
  2.142890601119e+05  ,9.366239335201e-02  ,1.000000000000e-01  ,1.653450991305e-01  
  2.147830474130e+05  ,9.368309052298e-02  ,1.000000000000e-01  ,1.650533731638e-01  
  2.152781734724e+05  ,9.370370741216e-02  ,1.000000000000e-01  ,1.647628592189e-01  
  2.157744409152e+05  ,9.372424427034e-02  ,1.000000000000e-01  ,1.644735527708e-01  
  2.162718523726e+05  ,9.374470134807e-02  ,1.000000000000e-01  ,1.641854493074e-01  
  2.167704104819e+05  ,9.376507889560e-02  ,1.000000000000e-01  ,1.638985443294e-01  
  2.172701178863e+05  ,9.378537716288e-02  ,1.000000000000e-01  ,1.636128333505e-01  
  2.177709772352e+05  ,9.380559639961e-02  ,1.000000000000e-01  ,1.633283118970e-01  
  2.182729911842e+05  ,9.382573685515e-02  ,1.000000000000e-01  ,1.630449755081e-01  
  2.187761623949e+05  ,9.384579877861e-02  ,1.000000000000e-01  ,1.627628197358e-01  
  2.192804935350e+05  ,9.386578241876e-02  ,1.000000000000e-01  ,1.624818401449e-01  
  2.197859872784e+05  ,9.388568802409e-02  ,1.000000000000e-01  ,1.622020323128e-01  
  2.202926463053e+05  ,9.390551584276e-02  ,1.000000000000e-01  ,1.619233918301e-01  
  2.208004733018e+05  ,9.392526612264e-02  ,1.000000000000e-01  ,1.616459142998e-01  
  2.213094709605e+05  ,9.394493911127e-02  ,1.000000000000e-01  ,1.613695953379e-01  
  2.218196419799e+05  ,9.396453505586e-02  ,1.000000000000e-01  ,1.610944305729e-01  
  2.223309890651e+05  ,9.398405420331e-02  ,1.000000000000e-01  ,1.608204156463e-01  
  2.228435149269e+05  ,9.400349680018e-02  ,1.000000000000e-01  ,1.605475462123e-01  
  2.233572222830e+05  ,9.402286309271e-02  ,1.000000000000e-01  ,1.602758179378e-01  
  2.238721138567e+05  ,9.404215332678e-02  ,1.000000000000e-01  ,1.600052265025e-01  
  2.243881923782e+05  ,9.406136774797e-02  ,1.000000000000e-01  ,1.597357675986e-01  
  2.249054605835e+05  ,9.408050660147e-02  ,1.000000000000e-01  ,1.594674369312e-01  
  2.254239212152e+05  ,9.409957013215e-02  ,1.000000000000e-01  ,1.592002302183e-01  
  2.259435770220e+05  ,9.411855858452e-02  ,1.000000000000e-01  ,1.589341431901e-01  
  2.264644307592e+05  ,9.413747220275e-02  ,1.000000000000e-01  ,1.586691715899e-01  
  2.269864851883e+05  ,9.415631123063e-02  ,1.000000000000e-01  ,1.584053111736e-01  
  2.275097430771e+05  ,9.417507591160e-02  ,1.000000000000e-01  ,1.581425577096e-01  
  2.280342072000e+05  ,9.419376648874e-02  ,1.000000000000e-01  ,1.578809069790e-01  
  2.285598803375e+05  ,9.421238320476e-02  ,1.000000000000e-01  ,1.576203547758e-01  
  2.290867652767e+05  ,9.423092630198e-02  ,1.000000000000e-01  ,1.573608969064e-01  
  2.296148648111e+05  ,9.424939602237e-02  ,1.000000000000e-01  ,1.571025291898e-01  
  2.301441817408e+05  ,9.426779260752e-02  ,1.000000000000e-01  ,1.568452474577e-01  
  2.306747188719e+05  ,9.428611629861e-02  ,1.000000000000e-01  ,1.565890475544e-01  
  2.312064790175e+05  ,9.430436733647e-02  ,1.000000000000e-01  ,1.563339253368e-01  
  2.317394649968e+05  ,9.432254596154e-02  ,1.000000000000e-01  ,1.560798766744e-01  
  2.322736796356e+05  ,9.434065241384e-02  ,1.000000000000e-01  ,1.558268974491e-01  
  2.328091257664e+05  ,9.435868693302e-02  ,1.000000000000e-01  ,1.555749835556e-01  
  2.333458062280e+05  ,9.437664975833e-02  ,1.000000000000e-01  ,1.553241309011e-01  
  2.338837238658e+05  ,9.439454112863e-02  ,1.000000000000e-01  ,1.550743354051e-01  
  2.344228815319e+05  ,9.441236128235e-02  ,1.000000000000e-01  ,1.548255929998e-01  
  2.349632820847e+05  ,9.443011045754e-02  ,1.000000000000e-01  ,1.545778996300e-01  
  2.355049283895e+05  ,9.444778889184e-02  ,1.000000000000e-01  ,1.543312512527e-01  
  2.360478233180e+05  ,9.446539682246e-02  ,1.000000000000e-01  ,1.540856438378e-01  
  2.365919697485e+05  ,9.448293448622e-02  ,1.000000000000e-01  ,1.538410733672e-01  
  2.371373705661e+05  ,9.450040211951e-02  ,1.000000000000e-01  ,1.535975358356e-01  
  2.376840286624e+05  ,9.451779995831e-02  ,1.000000000000e-01  ,1.533550272499e-01  
  2.382319469358e+05  ,9.453512823816e-02  ,1.000000000000e-01  ,1.531135436296e-01  
  2.387811282912e+05  ,9.455238719419e-02  ,1.000000000000e-01  ,1.528730810066e-01  
  2.393315756404e+05  ,9.456957706111e-02  ,1.000000000000e-01  ,1.526336354250e-01  
  2.398832919019e+05  ,9.458669807318e-02  ,1.000000000000e-01  ,1.523952029415e-01  
  2.404362800006e+05  ,9.460375046425e-02  ,1.000000000000e-01  ,1.521577796250e-01  
  2.409905428686e+05  ,9.462073446773e-02  ,1.000000000000e-01  ,1.519213615570e-01  
  2.415460834444e+05  ,9.463765031657e-02  ,1.000000000000e-01  ,1.516859448310e-01  
  2.421029046735e+05  ,9.465449824331e-02  ,1.000000000000e-01  ,1.514515255530e-01  
  2.426610095081e+05  ,9.467127848004e-02  ,1.000000000000e-01  ,1.512180998413e-01  
  2.432204009073e+05  ,9.468799125841e-02  ,1.000000000000e-01  ,1.509856638266e-01  
  2.437810818368e+05  ,9.470463680960e-02  ,1.000000000000e-01  ,1.507542136515e-01  
  2.443430552693e+05  ,9.472121536437e-02  ,1.000000000000e-01  ,1.505237454713e-01  
  2.449063241844e+05  ,9.473772715302e-02  ,1.000000000000e-01  ,1.502942554532e-01  
  2.454708915684e+05  ,9.475417240539e-02  ,1.000000000000e-01  ,1.500657397768e-01  
  2.460367604147e+05  ,9.477055135088e-02  ,1.000000000000e-01  ,1.498381946339e-01  
  2.466039337233e+05  ,9.478686421841e-02  ,1.000000000000e-01  ,1.496116162284e-01  
  2.471724145015e+05  ,9.480311123647e-02  ,1.000000000000e-01  ,1.493860007764e-01  
  2.477422057632e+05  ,9.481929263306e-02  ,1.000000000000e-01  ,1.491613445063e-01  
  2.483133105295e+05  ,9.483540863574e-02  ,1.000000000000e-01  ,1.489376436583e-01  
  2.488857318281e+05  ,9.485145947158e-02  ,1.000000000000e-01  ,1.487148944851e-01  
  2.494594726942e+05  ,9.486744536722e-02  ,1.000000000000e-01  ,1.484930932512e-01  
  2.500345361695e+05  ,9.488336654879e-02  ,1.000000000000e-01  ,1.482722362334e-01  
  2.506109253031e+05  ,9.489922324198e-02  ,1.000000000000e-01  ,1.480523197205e-01  
  2.511886431509e+05  ,9.491501567199e-02  ,1.000000000000e-01  ,1.478333400132e-01  
  2.517676927758e+05  ,9.493074406354e-02  ,1.000000000000e-01  ,1.476152934245e-01  
  2.523480772480e+05  ,9.494640864090e-02  ,1.000000000000e-01  ,1.473981762791e-01  
  2.529297996445e+05  ,9.496200962783e-02  ,1.000000000000e-01  ,1.471819849140e-01  
  2.535128630497e+05  ,9.497754724764e-02  ,1.000000000000e-01  ,1.469667156779e-01  
  2.540972705548e+05  ,9.499302172313e-02  ,1.000000000000e-01  ,1.467523649317e-01  
  2.546830252584e+05  ,9.500843327664e-02  ,1.000000000000e-01  ,1.465389290480e-01  
  2.552701302660e+05  ,9.502378213001e-02  ,1.000000000000e-01  ,1.463264044114e-01  
  2.558585886905e+05  ,9.503906850460e-02  ,1.000000000000e-01  ,1.461147874186e-01  
  2.564484036517e+05  ,9.505429262129e-02  ,1.000000000000e-01  ,1.459040744778e-01  
  2.570395782768e+05  ,9.506945470044e-02  ,1.000000000000e-01  ,1.456942620094e-01  
  2.576321157002e+05  ,9.508455496196e-02  ,1.000000000000e-01  ,1.454853464453e-01  
  2.582260190634e+05  ,9.509959362524e-02  ,1.000000000000e-01  ,1.452773242297e-01  
  2.588212915152e+05  ,9.511457090917e-02  ,1.000000000000e-01  ,1.450701918180e-01  
  2.594179362118e+05  ,9.512948703218e-02  ,1.000000000000e-01  ,1.448639456779e-01  
  2.600159563164e+05  ,9.514434221217e-02  ,1.000000000000e-01  ,1.446585822885e-01  
  2.606153549998e+05  ,9.515913666655e-02  ,1.000000000000e-01  ,1.444540981409e-01  
  2.612161354398e+05  ,9.517387061223e-02  ,1.000000000000e-01  ,1.442504897376e-01  
  2.618183008218e+05  ,9.518854426563e-02  ,1.000000000000e-01  ,1.440477535932e-01  
  2.624218543383e+05  ,9.520315784265e-02  ,1.000000000000e-01  ,1.438458862335e-01  
  2.630267991894e+05  ,9.521771155870e-02  ,1.000000000000e-01  ,1.436448841965e-01  
  2.636331385824e+05  ,9.523220562869e-02  ,1.000000000000e-01  ,1.434447440313e-01  
  2.642408757321e+05  ,9.524664026700e-02  ,1.000000000000e-01  ,1.432454622989e-01  
  2.648500138606e+05  ,9.526101568752e-02  ,1.000000000000e-01  ,1.430470355719e-01  
  2.654605561974e+05  ,9.527533210363e-02  ,1.000000000000e-01  ,1.428494604344e-01  
  2.660725059798e+05  ,9.528958972821e-02  ,1.000000000000e-01  ,1.426527334819e-01  
  2.666858664520e+05  ,9.530378877361e-02  ,1.000000000000e-01  ,1.424568513218e-01  
  2.673006408662e+05  ,9.531792945168e-02  ,1.000000000000e-01  ,1.422618105727e-01  
  2.679168324818e+05  ,9.533201197375e-02  ,1.000000000000e-01  ,1.420676078646e-01  
  2.685344445657e+05  ,9.534603655066e-02  ,1.000000000000e-01  ,1.418742398393e-01  
  2.691534803926e+05  ,9.536000339269e-02  ,1.000000000000e-01  ,1.416817031498e-01  
  2.697739432444e+05  ,9.537391270965e-02  ,1.000000000000e-01  ,1.414899944606e-01  
  2.703958364108e+05  ,9.538776471081e-02  ,1.000000000000e-01  ,1.412991104474e-01  
  2.710191631890e+05  ,9.540155960493e-02  ,1.000000000000e-01  ,1.411090477976e-01  
  2.716439268838e+05  ,9.541529760025e-02  ,1.000000000000e-01  ,1.409198032097e-01  
  2.722701308077e+05  ,9.542897890448e-02  ,1.000000000000e-01  ,1.407313733937e-01  
  2.728977782807e+05  ,9.544260372483e-02  ,1.000000000000e-01  ,1.405437550706e-01  
  2.735268726306e+05  ,9.545617226798e-02  ,1.000000000000e-01  ,1.403569449731e-01  
  2.741574171927e+05  ,9.546968474008e-02  ,1.000000000000e-01  ,1.401709398447e-01  
  2.747894153101e+05  ,9.548314134677e-02  ,1.000000000000e-01  ,1.399857364406e-01  
  2.754228703337e+05  ,9.549654229316e-02  ,1.000000000000e-01  ,1.398013315269e-01  
  2.760577856219e+05  ,9.550988778384e-02  ,1.000000000000e-01  ,1.396177218809e-01  
  2.766941645410e+05  ,9.552317802287e-02  ,1.000000000000e-01  ,1.394349042912e-01  
  2.773320104651e+05  ,9.553641321379e-02  ,1.000000000000e-01  ,1.392528755574e-01  
  2.779713267758e+05  ,9.554959355961e-02  ,1.000000000000e-01  ,1.390716324904e-01  
  2.786121168629e+05  ,9.556271926282e-02  ,1.000000000000e-01  ,1.388911719120e-01  
  2.792543841236e+05  ,9.557579052538e-02  ,1.000000000000e-01  ,1.387114906552e-01  
  2.798981319633e+05  ,9.558880754872e-02  ,1.000000000000e-01  ,1.385325855640e-01  
  2.805433637951e+05  ,9.560177053374e-02  ,1.000000000000e-01  ,1.383544534933e-01  
  2.811900830398e+05  ,9.561467968082e-02  ,1.000000000000e-01  ,1.381770913093e-01  
  2.818382931263e+05  ,9.562753518979e-02  ,1.000000000000e-01  ,1.380004958889e-01  
  2.824879974915e+05  ,9.564033725998e-02  ,1.000000000000e-01  ,1.378246641200e-01  
  2.831391995798e+05  ,9.565308609017e-02  ,1.000000000000e-01  ,1.376495929016e-01  
  2.837919028440e+05  ,9.566578187862e-02  ,1.000000000000e-01  ,1.374752791434e-01  
  2.844461107447e+05  ,9.567842482304e-02  ,1.000000000000e-01  ,1.373017197660e-01  
  2.851018267503e+05  ,9.569101512062e-02  ,1.000000000000e-01  ,1.371289117010e-01  
  2.857590543374e+05  ,9.570355296804e-02  ,1.000000000000e-01  ,1.369568518907e-01  
  2.864177969905e+05  ,9.571603856141e-02  ,1.000000000000e-01  ,1.367855372883e-01  
  2.870780582024e+05  ,9.572847209632e-02  ,1.000000000000e-01  ,1.366149648576e-01  
  2.877398414735e+05  ,9.574085376785e-02  ,1.000000000000e-01  ,1.364451315734e-01  
  2.884031503125e+05  ,9.575318377051e-02  ,1.000000000000e-01  ,1.362760344211e-01  
  2.890679882364e+05  ,9.576546229830e-02  ,1.000000000000e-01  ,1.361076703968e-01  
  2.897343587700e+05  ,9.577768954469e-02  ,1.000000000000e-01  ,1.359400365073e-01  
  2.904022654463e+05  ,9.578986570259e-02  ,1.000000000000e-01  ,1.357731297701e-01  
  2.910717118065e+05  ,9.580199096440e-02  ,1.000000000000e-01  ,1.356069472132e-01  
  2.917427014000e+05  ,9.581406552199e-02  ,1.000000000000e-01  ,1.354414858755e-01  
  2.924152377842e+05  ,9.582608956666e-02  ,1.000000000000e-01  ,1.352767428061e-01  
  2.930893245249e+05  ,9.583806328921e-02  ,1.000000000000e-01  ,1.351127150649e-01  
  2.937649651960e+05  ,9.584998687989e-02  ,1.000000000000e-01  ,1.349493997223e-01  
  2.944421633798e+05  ,9.586186052842e-02  ,1.000000000000e-01  ,1.347867938591e-01  
  2.951209226665e+05  ,9.587368442398e-02  ,1.000000000000e-01  ,1.346248945669e-01  
  2.958012466550e+05  ,9.588545875522e-02  ,1.000000000000e-01  ,1.344636989473e-01  
  2.964831389523e+05  ,9.589718371025e-02  ,1.000000000000e-01  ,1.343032041127e-01  
  2.971666031737e+05  ,9.590885947664e-02  ,1.000000000000e-01  ,1.341434071857e-01  
  2.978516429428e+05  ,9.592048624144e-02  ,1.000000000000e-01  ,1.339843052994e-01  
  2.985382618917e+05  ,9.593206419115e-02  ,1.000000000000e-01  ,1.338258955972e-01  
  2.992264636607e+05  ,9.594359351174e-02  ,1.000000000000e-01  ,1.336681752328e-01  
  2.999162518986e+05  ,9.595507438863e-02  ,1.000000000000e-01  ,1.335111413703e-01  
  3.006076302627e+05  ,9.596650700674e-02  ,1.000000000000e-01  ,1.333547911840e-01  
  3.013006024185e+05  ,9.597789155042e-02  ,1.000000000000e-01  ,1.331991218585e-01  
  3.019951720401e+05  ,9.598922820349e-02  ,1.000000000000e-01  ,1.330441305886e-01  
  3.026913428100e+05  ,9.600051714925e-02  ,1.000000000000e-01  ,1.328898145794e-01  
  3.033891184193e+05  ,9.601175857046e-02  ,1.000000000000e-01  ,1.327361710460e-01  
  3.040885025675e+05  ,9.602295264933e-02  ,1.000000000000e-01  ,1.325831972137e-01  
  3.047894989627e+05  ,9.603409956755e-02  ,1.000000000000e-01  ,1.324308903181e-01  
  3.054921113214e+05  ,9.604519950627e-02  ,1.000000000000e-01  ,1.322792476047e-01  
  3.061963433689e+05  ,9.605625264611e-02  ,1.000000000000e-01  ,1.321282663292e-01  
  3.069021988390e+05  ,9.606725916714e-02  ,1.000000000000e-01  ,1.319779437573e-01  
  3.076096814739e+05  ,9.607821924891e-02  ,1.000000000000e-01  ,1.318282771647e-01  
  3.083187950248e+05  ,9.608913307044e-02  ,1.000000000000e-01  ,1.316792638371e-01  
  3.090295432512e+05  ,9.610000081020e-02  ,1.000000000000e-01  ,1.315309010702e-01  
  3.097419299215e+05  ,9.611082264613e-02  ,1.000000000000e-01  ,1.313831861696e-01  
  3.104559588127e+05  ,9.612159875565e-02  ,1.000000000000e-01  ,1.312361164510e-01  
  3.111716337105e+05  ,9.613232931564e-02  ,1.000000000000e-01  ,1.310896892397e-01  
  3.118889584093e+05  ,9.614301450242e-02  ,1.000000000000e-01  ,1.309439018712e-01  
  3.126079367123e+05  ,9.615365449183e-02  ,1.000000000000e-01  ,1.307987516905e-01  
  3.133285724314e+05  ,9.616424945913e-02  ,1.000000000000e-01  ,1.306542360526e-01  
  3.140508693875e+05  ,9.617479957907e-02  ,1.000000000000e-01  ,1.305103523223e-01  
  3.147748314100e+05  ,9.618530502587e-02  ,1.000000000000e-01  ,1.303670978741e-01  
  3.155004623373e+05  ,9.619576597320e-02  ,1.000000000000e-01  ,1.302244700924e-01  
  3.162277660167e+05  ,9.620618259423e-02  ,1.000000000000e-01  ,1.300824663710e-01  
  3.169567463042e+05  ,9.621655506157e-02  ,1.000000000000e-01  ,1.299410841136e-01  
  3.176874070649e+05  ,9.622688354731e-02  ,1.000000000000e-01  ,1.298003207337e-01  
  3.184197521725e+05  ,9.623716822301e-02  ,1.000000000000e-01  ,1.296601736541e-01  
  3.191537855099e+05  ,9.624740925970e-02  ,1.000000000000e-01  ,1.295206403073e-01  
  3.198895109690e+05  ,9.625760682788e-02  ,1.000000000000e-01  ,1.293817181356e-01  
  3.206269324504e+05  ,9.626776109753e-02  ,1.000000000000e-01  ,1.292434045907e-01  
  3.213660538639e+05  ,9.627787223809e-02  ,1.000000000000e-01  ,1.291056971337e-01  
  3.221068791282e+05  ,9.628794041847e-02  ,1.000000000000e-01  ,1.289685932354e-01  
  3.228494121711e+05  ,9.629796580707e-02  ,1.000000000000e-01  ,1.288320903761e-01  
  3.235936569295e+05  ,9.630794857175e-02  ,1.000000000000e-01  ,1.286961860452e-01  
  3.243396173492e+05  ,9.631788887984e-02  ,1.000000000000e-01  ,1.285608777420e-01  
  3.250872973853e+05  ,9.632778689814e-02  ,1.000000000000e-01  ,1.284261629750e-01  
  3.258367010019e+05  ,9.633764279296e-02  ,1.000000000000e-01  ,1.282920392618e-01  
  3.265878321722e+05  ,9.634745673004e-02  ,1.000000000000e-01  ,1.281585041299e-01  
  3.273406948787e+05  ,9.635722887461e-02  ,1.000000000000e-01  ,1.280255551155e-01  
  3.280952931130e+05  ,9.636695939140e-02  ,1.000000000000e-01  ,1.278931897647e-01  
  3.288516308759e+05  ,9.637664844458e-02  ,1.000000000000e-01  ,1.277614056323e-01  
  3.296097121773e+05  ,9.638629619783e-02  ,1.000000000000e-01  ,1.276302002827e-01  
  3.303695410367e+05  ,9.639590281427e-02  ,1.000000000000e-01  ,1.274995712895e-01  
  3.311311214825e+05  ,9.640546845655e-02  ,1.000000000000e-01  ,1.273695162353e-01  
  3.318944575525e+05  ,9.641499328675e-02  ,1.000000000000e-01  ,1.272400327120e-01  
  3.326595532939e+05  ,9.642447746645e-02  ,1.000000000000e-01  ,1.271111183205e-01  
  3.334264127631e+05  ,9.643392115672e-02  ,1.000000000000e-01  ,1.269827706711e-01  
  3.341950400260e+05  ,9.644332451810e-02  ,1.000000000000e-01  ,1.268549873828e-01  
  3.349654391577e+05  ,9.645268771060e-02  ,1.000000000000e-01  ,1.267277660840e-01  
  3.357376142428e+05  ,9.646201089374e-02  ,1.000000000000e-01  ,1.266011044118e-01  
  3.365115693754e+05  ,9.647129422650e-02  ,1.000000000000e-01  ,1.264750000125e-01  
  3.372873086587e+05  ,9.648053786736e-02  ,1.000000000000e-01  ,1.263494505415e-01  
  3.380648362058e+05  ,9.648974197426e-02  ,1.000000000000e-01  ,1.262244536628e-01  
  3.388441561391e+05  ,9.649890670465e-02  ,1.000000000000e-01  ,1.261000070496e-01  
  3.396252725903e+05  ,9.650803221545e-02  ,1.000000000000e-01  ,1.259761083840e-01  
  3.404081897009e+05  ,9.651711866308e-02  ,1.000000000000e-01  ,1.258527553568e-01  
  3.411929116218e+05  ,9.652616620344e-02  ,1.000000000000e-01  ,1.257299456677e-01  
  3.419794425136e+05  ,9.653517499191e-02  ,1.000000000000e-01  ,1.256076770252e-01  
  3.427677865463e+05  ,9.654414518337e-02  ,1.000000000000e-01  ,1.254859471469e-01  
  3.435579478997e+05  ,9.655307693218e-02  ,1.000000000000e-01  ,1.253647537586e-01  
  3.443499307632e+05  ,9.656197039221e-02  ,1.000000000000e-01  ,1.252440945953e-01  
  3.451437393357e+05  ,9.657082571678e-02  ,1.000000000000e-01  ,1.251239674006e-01  
  3.459393778260e+05  ,9.657964305876e-02  ,1.000000000000e-01  ,1.250043699267e-01  
  3.467368504524e+05  ,9.658842257045e-02  ,1.000000000000e-01  ,1.248852999344e-01  
  3.475361614431e+05  ,9.659716440369e-02  ,1.000000000000e-01  ,1.247667551935e-01  
  3.483373150359e+05  ,9.660586870978e-02  ,1.000000000000e-01  ,1.246487334819e-01  
  3.491403154784e+05  ,9.661453563955e-02  ,1.000000000000e-01  ,1.245312325864e-01  
  3.499451670282e+05  ,9.662316534330e-02  ,1.000000000000e-01  ,1.244142503024e-01  
  3.507518739524e+05  ,9.663175797084e-02  ,1.000000000000e-01  ,1.242977844337e-01  
  3.515604405282e+05  ,9.664031367145e-02  ,1.000000000000e-01  ,1.241818327925e-01  
  3.523708710423e+05  ,9.664883259395e-02  ,1.000000000000e-01  ,1.240663931998e-01  
  3.531831697918e+05  ,9.665731488663e-02  ,1.000000000000e-01  ,1.239514634846e-01  
  3.539973410833e+05  ,9.666576069728e-02  ,1.000000000000e-01  ,1.238370414849e-01  
  3.548133892334e+05  ,9.667417017321e-02  ,1.000000000000e-01  ,1.237231250465e-01  
